TeamId,TeamName,SubmissionDate,Score
4904219,"Rishabh Shah #2","2020-06-05 14:32:27",0.83971
4556318,"SWATI PANDEY 12345","2020-06-05 14:39:44",0.78087
4966704,pmcandrew,"2020-06-05 14:57:33",0.78516
4994432,zjie49,"2020-06-05 15:32:25",0.79619
4966704,pmcandrew,"2020-06-05 15:33:51",0.78547
5015317,"Siraz Naorem","2020-06-05 16:08:50",0.79282
5015317,"Siraz Naorem","2020-06-05 16:11:59",0.79711
5019431,SumanSigdel,"2020-06-05 17:55:56",1.00000
4556318,"SWATI PANDEY 12345","2020-06-05 19:23:45",0.79987
5024946,sample,"2020-06-05 20:56:31",0.78179
4653860,KCKamojjala,"2020-06-05 20:57:16",0.76248
5019422,sushant392,"2020-06-05 21:02:06",0.78792
5019422,sushant392,"2020-06-05 21:42:51",0.79589
5031458,"Kevin Schattin","2020-06-06 02:01:01",0.78118
5041141,Lucas.C.Reynolds,"2020-06-06 02:22:40",0.55991
5031458,"Kevin Schattin","2020-06-06 03:36:13",0.79098
5041251,KS1194,"2020-06-06 05:12:10",0.74287
5041251,KS1194,"2020-06-06 05:15:51",0.77290
4206331,Sourabh3127,"2020-06-06 05:23:57",1.00000
5041251,KS1194,"2020-06-06 05:37:33",0.79098
5045285,"KESHAV GOEL","2020-06-06 06:22:27",0.78853
5048053,"Urjit Patil","2020-06-06 11:28:22",0.80140
4631751,"Data Scientists","2020-06-06 11:33:34",0.79160
4551570,YTTY,"2020-06-06 12:20:28",0.78057
4930317,"Vikhyath Venkatraman","2020-06-06 12:52:00",0.81857
5040006,"Daksh Bhatia","2020-06-06 13:29:27",0.79742
5047797,"Himanshu Gupta #2","2020-06-06 15:13:14",0.53263
5046065,"Sean M McAlevey","2020-06-06 18:31:06",0.79282
4172720,BnB,"2020-06-06 18:54:51",0.79558
4905034,goutham794,"2020-06-06 19:04:13",0.55838
4331479,"Mohamed MZAOUALI","2020-06-06 20:25:06",0.83695
4961198,Siraj,"2020-06-06 20:33:19",0.79558
4993735,Ainara,"2020-06-06 21:13:11",0.77474
4961198,Siraj,"2020-06-06 21:13:28",0.79926
4979511,"Viraj Shah","2020-06-06 21:15:01",0.80508
5017251,"Sarah ABIDLI","2020-06-06 21:23:25",0.79926
4976682,"Aashish #2","2020-06-06 22:05:13",0.80753
5050349,"Laurent Huang","2020-06-07 00:07:07",0.79650
4976682,"Aashish #2","2020-06-07 00:08:34",0.81520
4830015,"Equipo Cloud","2020-06-07 00:13:11",0.00000
5004679,"Tucker Arrants","2020-06-07 00:21:10",0.00000
5004679,"Tucker Arrants","2020-06-07 00:23:33",0.77903
4830015,"Equipo Cloud","2020-06-07 00:32:31",0.79742
5026880,"Jo Kong","2020-06-07 00:50:00",0.78148
4428726,"Alec Zoeller","2020-06-07 00:59:07",0.71038
4949808,"The Brilliant Bigrams","2020-06-07 00:59:47",0.79558
5026880,"Jo Kong","2020-06-07 01:08:46",0.80049
5019527,"Mrunmayee Shinde #2","2020-06-07 02:21:55",0.81397
5019527,"Mrunmayee Shinde #2","2020-06-07 02:24:39",0.81642
5047797,"Himanshu Gupta #2","2020-06-07 05:14:10",0.53754
4956386,TheThreeMonks,"2020-06-07 05:22:18",0.80110
5034267,"Abhimanyu Sethi","2020-06-07 07:08:01",0.78976
4641776,"Peter Fagan","2020-06-07 09:09:37",0.81887
4943261,ShigeakiYuasa,"2020-06-07 09:15:50",0.82623
4970911,"Bad Hair Day","2020-06-07 09:31:10",0.76769
5048543,"Gayathri #2","2020-06-07 10:35:31",0.71437
5052362,BRC_0612_SandarAung,"2020-06-07 10:38:13",0.78148
5048543,"Gayathri #2","2020-06-07 10:39:24",0.76585
4483605,NLP_beginner,"2020-06-07 10:40:51",0.78148
5052310,"Pratyusha R","2020-06-07 10:49:17",0.76218
5052310,"Pratyusha R","2020-06-07 11:30:53",0.76585
4818793,BRC_0613_ThetWaiNandar,"2020-06-07 11:56:01",0.78332
4943261,ShigeakiYuasa,"2020-06-07 12:29:50",0.83052
4899924,"Andre Cruz","2020-06-07 14:18:48",0.79619
5001888,"Utcarsh Agrawal","2020-06-07 15:05:30",0.75452
4641776,"Peter Fagan","2020-06-07 15:27:47",1.00000
4250248,PrateekBhatt,"2020-06-07 16:38:40",0.82929
5053429,"Suneel Kumar","2020-06-07 17:04:47",0.51210
4961198,Siraj,"2020-06-07 17:41:04",0.80079
5050349,"Laurent Huang","2020-06-07 18:01:18",0.80018
5035966,"Bhairav Valera","2020-06-07 18:35:56",0.78240
4353815,"Kumar Soma","2020-06-07 18:55:57",0.82316
5042355,lalithkjain,"2020-06-07 19:01:43",1.00000
5015317,"Siraz Naorem","2020-06-07 19:02:34",0.80539
5054409,"Mohammed Sirajuddin","2020-06-07 19:07:29",0.80110
4250248,PrateekBhatt,"2020-06-07 19:51:03",0.83757
4905034,goutham794,"2020-06-07 20:28:34",0.81520
5054739,vistulds,"2020-06-07 21:20:43",0.83512
4353815,"Kumar Soma","2020-06-07 21:52:43",0.83328
4950371,"Jenna Honeywell","2020-06-08 00:37:54",0.42966
5054739,vistulds,"2020-06-08 01:27:12",0.84002
4961198,Siraj,"2020-06-08 03:55:24",0.80539
5052858,"sharthak siddharth","2020-06-08 05:21:24",0.79037
5055811,"ADITYA VATS","2020-06-08 05:29:12",0.78148
5053429,"Suneel Kumar","2020-06-08 06:56:39",0.55194
5001888,"Utcarsh Agrawal","2020-06-08 07:29:19",1.00000
5055576,"Shreya Pathak","2020-06-08 07:49:47",0.74410
5038880,rohit.enggboy,"2020-06-08 08:00:37",0.67146
5055576,"Shreya Pathak","2020-06-08 08:07:05",0.75513
5053685,HarshBansal1999,"2020-06-08 08:23:46",0.00000
5053685,HarshBansal1999,"2020-06-08 08:37:21",0.79068
4450759,ktomo,"2020-06-08 09:47:15",0.78240
4426217,"Leksono Nanto P","2020-06-08 09:59:47",0.83481
5053685,HarshBansal1999,"2020-06-08 10:43:07",0.79497
5056579,"deepak kumar","2020-06-08 10:43:50",0.79436
4763893,"Min Young","2020-06-08 11:14:43",0.81581
4877266,"Johan Yang","2020-06-08 11:24:25",0.82684
5057719,winteriscommimg2020,"2020-06-08 11:28:49",0.81918
5057719,winteriscommimg2020,"2020-06-08 11:33:50",0.82347
4263434,akshaydighe,"2020-06-08 12:22:50",0.83389
4778796,"Krishna Keshan","2020-06-08 13:08:43",0.68464
5034442,"Aishwarya Palit","2020-06-08 13:14:11",0.81336
5056425,"Satyam Mishra","2020-06-08 13:42:55",0.68771
5044148,"Ng Xing Yu","2020-06-08 14:41:45",0.77965
5058809,"Timmy Kao","2020-06-08 14:45:02",0.75513
4994920,"Jie Chu","2020-06-08 14:51:36",0.80753
5044148,"Ng Xing Yu","2020-06-08 15:07:22",0.78700
5049471,"Patrick Löwe","2020-06-08 15:18:03",0.79619
5054529,"Anusikh Panda","2020-06-08 16:05:21",0.77965
5004679,"Tucker Arrants","2020-06-08 16:14:31",0.80416
4915940,B.S.KChaitanya,"2020-06-08 16:44:48",0.79190
4954426,"Alex Norwood","2020-06-08 16:48:11",0.79711
5059303,"Mikhail #2","2020-06-08 17:19:40",0.82868
5040738,"Ishan Pathirana","2020-06-08 17:23:41",0.55684
5059303,"Mikhail #2","2020-06-08 18:21:54",0.82899
5045007,"Sahil Gupta","2020-06-08 18:22:41",0.00000
5004679,"Tucker Arrants","2020-06-08 18:22:45",0.80600
5045007,"Sahil Gupta","2020-06-08 18:33:19",0.77198
5059303,"Mikhail #2","2020-06-08 18:59:35",0.82929
5045476,JaredWall,"2020-06-08 19:30:58",0.78057
5059303,"Mikhail #2","2020-06-08 19:35:52",0.83849
5060055,"Brian Xu","2020-06-08 20:21:37",0.78148
4760112,"Agnieszka #2","2020-06-08 20:25:35",0.68587
5018770,jswxhd,"2020-06-08 20:26:44",0.83021
4760112,"Agnieszka #2","2020-06-08 20:34:05",0.72908
4760112,"Agnieszka #2","2020-06-08 20:35:23",0.79528
5060463,"Jake Tauscher","2020-06-08 23:05:09",0.79160
4653860,KCKamojjala,"2020-06-08 23:05:55",0.76800
5056425,"Satyam Mishra","2020-06-09 02:05:53",0.70916
4784951,amanlp7,"2020-06-09 04:13:24",0.80631
5056425,"Satyam Mishra","2020-06-09 04:39:04",0.72724
5044148,"Ng Xing Yu","2020-06-09 05:49:19",0.80508
4404672,Yuuki,"2020-06-09 05:54:25",0.83083
5061673,"Shlok Jain","2020-06-09 06:10:41",0.78087
4887087,"Rishabh Sethia","2020-06-09 06:50:40",0.79466
5044148,"Ng Xing Yu","2020-06-09 07:11:41",0.81489
5061673,"Shlok Jain","2020-06-09 07:17:15",0.79987
5045007,"Sahil Gupta","2020-06-09 07:18:43",0.79589
4966704,pmcandrew,"2020-06-09 07:28:02",0.79466
5038880,rohit.enggboy,"2020-06-09 09:01:30",0.78823
5045007,"Sahil Gupta","2020-06-09 09:06:58",0.79957
4777217,herein,"2020-06-09 09:31:33",0.82163
5005184,"Suyash Dandekar","2020-06-09 10:50:05",0.79987
5062710,GilesD,"2020-06-09 11:47:24",0.79528
5053253,"yash #2","2020-06-09 12:12:36",0.80600
5053691,keita,"2020-06-09 12:21:37",0.00000
5053691,keita,"2020-06-09 12:35:10",0.57033
5057561,Valhalla,"2020-06-09 13:41:45",0.81244
5063074,Evonne,"2020-06-09 14:19:32",0.77965
4483605,NLP_beginner,"2020-06-09 14:38:16",0.79374
4450759,ktomo,"2020-06-09 14:48:20",0.80999
5059604,Madhusmita123,"2020-06-09 14:52:19",0.63438
4945795,"Nadya Strogankova","2020-06-09 15:45:09",0.82041
4945795,"Nadya Strogankova","2020-06-09 16:03:48",0.82592
5064156,"John Eason","2020-06-09 17:25:57",0.74839
4954052,"Textual Healing","2020-06-09 19:20:06",0.80692
4389434,DanZter,"2020-06-09 19:20:21",0.83236
4389434,DanZter,"2020-06-09 19:29:51",0.83665
4954052,"Textual Healing","2020-06-09 19:35:35",0.80937
5054529,"Anusikh Panda","2020-06-09 21:32:46",0.83665
5066316,Ravineesh,"2020-06-09 21:44:10",0.73980
4836772,lincoln2491,"2020-06-09 21:57:41",0.80171
5066316,Ravineesh,"2020-06-09 22:15:47",0.74440
5050578,Zine,"2020-06-09 22:17:24",0.74072
5004825,"Yuta Asano","2020-06-09 22:36:37",0.80049
5053691,keita,"2020-06-10 00:00:19",0.77627
4831893,ULab,"2020-06-10 01:38:40",0.79711
5066582,DiegoIAS,"2020-06-10 02:36:43",0.78884
4404672,Yuuki,"2020-06-10 02:37:17",0.84216
4389434,DanZter,"2020-06-10 02:37:57",0.84308
5055785,kanekom,"2020-06-10 02:38:58",0.53723
5067951,CSI_anna,"2020-06-10 05:42:30",0.75145
5063074,Evonne,"2020-06-10 05:59:51",0.82684
5067616,SeuJung,"2020-06-10 06:07:05",0.76524
5053691,keita,"2020-06-10 06:37:35",0.79007
5051566,"Anandha Murthy Baskar","2020-06-10 07:40:05",0.79987
5062145,mahdihemat,"2020-06-10 07:48:18",0.56972
5047841,AyHaski,"2020-06-10 08:27:25",0.80968
5068967,"Shabi Christopher","2020-06-10 08:47:27",0.78179
4954052,"Textual Healing","2020-06-10 08:51:10",0.81458
5053691,keita,"2020-06-10 09:28:55",0.79773
5069241,"Yakobo Kyombo","2020-06-10 10:07:46",0.78087
4483605,NLP_beginner,"2020-06-10 11:03:18",0.79711
5058226,"Saleem Sarwar","2020-06-10 11:46:29",0.78057
4908940,anomien1337,"2020-06-10 11:51:13",0.79711
5068542,whatsupman,"2020-06-10 11:52:51",0.83205
4631751,"Data Scientists","2020-06-10 11:54:21",0.79282
5039169,"Konstantin Korsun","2020-06-10 11:55:22",0.71897
5058231,"Tim Hoeneveld","2020-06-10 12:03:03",0.78148
5058231,"Tim Hoeneveld","2020-06-10 12:28:38",0.78639
5067951,CSI_anna,"2020-06-10 12:46:19",0.75973
5034186,cmanning,"2020-06-10 14:27:16",0.80202
5069724,"Anup Kumar Jha","2020-06-10 14:58:49",0.78087
5069648,Zuza,"2020-06-10 16:21:42",0.79957
4253723,pierpa,"2020-06-10 16:36:44",0.75758
4950375,Caggle_JO_HS,"2020-06-10 16:38:03",0.80478
5071632,Frederik,"2020-06-10 18:37:17",0.78148
5071632,Frederik,"2020-06-10 18:42:44",0.80018
5053719,"Vinay Singh ","2020-06-10 19:26:13",0.72111
4314125,"Jayme Oliveira","2020-06-10 21:40:24",0.78026
4993735,Ainara,"2020-06-10 22:08:42",0.78455
5047573,Bellatriix,"2020-06-11 00:50:24",0.77934
4864294,suenweixiang,"2020-06-11 01:37:32",0.75789
5063400,yayu_daeman,"2020-06-11 02:29:16",1.00000
4888074,stvhuang,"2020-06-11 05:51:54",0.83266
4631751,"Data Scientists","2020-06-11 06:43:42",0.79374
4631751,"Data Scientists","2020-06-11 07:12:49",0.79711
5067468,"Luke Samuel","2020-06-11 07:13:31",0.80386
5074230,Venkatasubramaniam,"2020-06-11 08:12:50",0.78179
5074415,"Decanter AI","2020-06-11 08:46:01",1.00000
5074484,"Ramesh Kata","2020-06-11 09:00:40",0.78179
5064675,"Pradyumn Srivastava","2020-06-11 11:28:24",0.79282
5064675,"Pradyumn Srivastava","2020-06-11 11:34:02",0.79619
5073412,"Ze Wei Ng","2020-06-11 11:40:08",0.79037
5037539,mrugaparikh,"2020-06-11 12:15:19",0.78087
5040089,"Vadim Belov #2","2020-06-11 12:26:56",0.76923
4970911,"Bad Hair Day","2020-06-11 12:41:53",0.77198
5040089,"Vadim Belov #2","2020-06-11 12:51:21",0.78148
4970911,"Bad Hair Day","2020-06-11 13:56:18",0.79865
4975320,"Suryansh Ankur","2020-06-11 14:45:15",0.78057
4956386,TheThreeMonks,"2020-06-11 14:59:46",0.80232
4277729,"Shuen J","2020-06-11 15:10:49",0.76769
5076775,nanoint,"2020-06-11 15:12:54",0.78148
5056119,yui_nakamaru,"2020-06-11 15:24:01",0.77106
4974809,"Zeitlin Xu","2020-06-11 15:28:27",0.80355
5056119,yui_nakamaru,"2020-06-11 16:12:49",0.77750
5056119,yui_nakamaru,"2020-06-11 16:34:21",0.79711
5048476,right_right_team,"2020-06-11 17:24:24",0.78731
5077364,"Sneha #2","2020-06-11 17:30:40",0.79681
4767769,"Samyak Kala","2020-06-11 17:34:10",0.78179
4767769,"Samyak Kala","2020-06-11 17:54:40",0.79098
5048476,right_right_team,"2020-06-11 18:02:07",0.80140
4767769,"Samyak Kala","2020-06-11 18:08:05",1.00000
5077364,"Sneha #2","2020-06-11 18:37:05",0.79926
4956386,TheThreeMonks,"2020-06-11 20:18:07",0.80263
4417468,"Anupam Shukla","2020-06-11 20:58:45",0.79160
5078423,"CHUNMING CHEN","2020-06-11 22:15:52",0.79558
4956386,TheThreeMonks,"2020-06-11 22:26:30",0.80508
5078423,"CHUNMING CHEN","2020-06-11 23:59:10",0.79681
5078423,"CHUNMING CHEN","2020-06-12 00:23:31",0.83389
4319137,"Alexander Scarlat","2020-06-12 00:28:09",0.83634
5065743,"Nitin Upadhyay","2020-06-12 01:46:59",0.76739
5074646,"Sarthak khandelwal","2020-06-12 02:58:48",0.42997
5074068,kjoyang,"2020-06-12 03:11:31",0.77995
5078712,bob_taro,"2020-06-12 04:24:29",0.84339
5079944,Quantum360,"2020-06-12 05:55:08",0.78179
5077863,"kaustubh kulkarni","2020-06-12 08:27:57",0.55593
4376389,Better,"2020-06-12 08:40:27",0.84094
4921292,"Rittika Mittal","2020-06-12 08:43:39",0.42353
5005184,"Suyash Dandekar","2020-06-12 09:02:22",0.80140
5005184,"Suyash Dandekar","2020-06-12 09:35:37",0.80202
4228512,"Alicja D","2020-06-12 09:52:38",0.79926
5074264,"Kirill Stroganov","2020-06-12 10:08:26",0.82102
4177296,"Rahul #3","2020-06-12 10:08:29",0.79405
4177296,"Rahul #3","2020-06-12 10:25:43",0.79681
5081674,"Krutarth Darji","2020-06-12 10:27:30",0.83695
5081674,"Krutarth Darji","2020-06-12 10:28:54",1.00000
5029031,"Jonas Zimmer","2020-06-12 11:25:57",0.79037
5081869,"Mónika Pitz","2020-06-12 12:04:17",0.79834
5057332,5LSL0_team4,"2020-06-12 13:58:03",0.74072
5083574,"Saseedhar M","2020-06-12 15:04:59",0.78179
5083573,"Pradeep Kumar Narayanan","2020-06-12 15:05:01",0.78118
5083578,"Riyaz Sohail","2020-06-12 15:05:07",0.78148
5083575,"Balamurugan Ashokan","2020-06-12 15:05:39",0.78148
5083579,"Ashok Aravind Sabapathy","2020-06-12 15:07:40",0.78148
4888074,stvhuang,"2020-06-12 15:21:48",0.83971
5080337,UIET,"2020-06-12 15:29:28",0.64878
4483605,NLP_beginner,"2020-06-12 15:57:08",0.83757
5071182,pedropavinski,"2020-06-12 18:14:02",0.78547
5065952,"Adam Thahir","2020-06-12 19:56:49",0.78087
5084575,"Leon Wolber","2020-06-12 21:29:01",0.73153
5074481,"uzi forever god","2020-06-13 00:49:48",0.83450
5054297,"Bernat Gacias","2020-06-13 03:01:23",0.80907
4631751,"Data Scientists","2020-06-13 05:00:02",0.79742
5094230,"Krishna Heroor","2020-06-13 06:42:22",0.79926
5083524,"Abhimanyu Bhadauria","2020-06-13 07:05:28",0.76187
5048476,right_right_team,"2020-06-13 07:52:48",0.81336
4921292,"Rittika Mittal","2020-06-13 07:56:46",0.76402
4588277,AshrafAtef,"2020-06-13 08:58:33",0.42966
5048476,right_right_team,"2020-06-13 09:11:39",0.83266
5037539,mrugaparikh,"2020-06-13 09:40:46",0.79190
5074646,"Sarthak khandelwal","2020-06-13 10:06:04",0.44621
5074646,"Sarthak khandelwal","2020-06-13 10:47:07",0.57094
4368039,"Malyaban Bal","2020-06-13 10:54:47",0.00000
4368039,"Malyaban Bal","2020-06-13 11:03:46",0.74256
5045007,"Sahil Gupta","2020-06-13 11:14:08",0.82470
4368039,"Malyaban Bal","2020-06-13 11:15:42",0.74777
5094230,"Krishna Heroor","2020-06-13 11:21:43",0.81612
5039176,Anisha,"2020-06-13 11:40:05",0.79926
4678462,"German Beyger","2020-06-13 11:52:46",0.00000
5053719,"Vinay Singh ","2020-06-13 11:56:41",0.72142
4678462,"German Beyger","2020-06-13 11:57:34",0.80140
4645621,"byeori chae","2020-06-13 12:17:49",0.82623
5069965,Spartans,"2020-06-13 12:52:44",0.78087
4645621,"byeori chae","2020-06-13 13:08:13",0.83726
5085905,OttoMatic,"2020-06-13 13:48:14",0.78087
5082924,"Suryansh Tiwari","2020-06-13 14:09:55",0.54888
5054297,"Bernat Gacias","2020-06-13 14:33:39",0.82623
5006799,"mitra mirshafiee","2020-06-13 15:50:13",0.82255
5103965,"Hamiz Ahmed","2020-06-13 16:45:57",0.82316
5060006,yichen,"2020-06-13 19:35:41",0.81091
5085173,"David Braford","2020-06-13 21:29:05",0.79160
4763893,"Min Young","2020-06-13 22:03:37",0.82347
5104979,"Nick Corona","2020-06-13 22:13:21",0.79650
5104979,"Nick Corona","2020-06-13 22:24:08",0.80049
4888074,stvhuang,"2020-06-14 00:20:12",0.84400
5011636,NoahAndTheArk,"2020-06-14 00:22:48",0.42966
5011636,NoahAndTheArk,"2020-06-14 00:48:11",0.80907
5054529,"Anusikh Panda","2020-06-14 01:18:29",0.83941
5049218,"yashaswi upmon","2020-06-14 02:12:41",0.78547
5055303,OccctI,"2020-06-14 02:37:21",0.77444
5105594,JuHee,"2020-06-14 03:07:40",0.78179
5105594,JuHee,"2020-06-14 03:09:04",0.78424
5105594,JuHee,"2020-06-14 03:10:04",0.78792
4599216,ddonnn,"2020-06-14 04:24:02",0.83297
5105880,Sik10000,"2020-06-14 05:16:16",0.78608
5105880,Sik10000,"2020-06-14 05:16:39",0.79221
5105880,Sik10000,"2020-06-14 05:19:35",0.82286
5074481,"uzi forever god","2020-06-14 07:26:44",0.83512
4177296,"Rahul #3","2020-06-14 07:50:03",0.80386
5105502,HLonger,"2020-06-14 08:03:42",0.78057
5106485,zspo,"2020-06-14 08:11:46",1.00000
5105974,"Takaya Hirano","2020-06-14 08:33:13",0.57033
5104763,jedrzejx,"2020-06-14 08:33:29",0.78057
5106319,"Piotr Kumala","2020-06-14 09:30:23",0.74869
5105974,"Takaya Hirano","2020-06-14 10:09:47",0.78577
4177296,"Rahul #3","2020-06-14 10:14:05",0.80508
5106831,"Lim Xu Kang","2020-06-14 11:50:42",0.78792
5107538,"chen #2","2020-06-14 13:49:36",0.78179
5104763,jedrzejx,"2020-06-14 14:05:28",0.80140
4965519,IMMS_JHK&GSK,"2020-06-14 14:17:00",0.57033
4790122,"Nikita Vaganov","2020-06-14 14:43:45",0.79681
5057561,Valhalla,"2020-06-14 14:49:46",0.82745
5047841,AyHaski,"2020-06-14 15:02:11",0.82929
5103608,"Ian Noriega","2020-06-14 15:20:26",0.78823
5103608,"Ian Noriega","2020-06-14 15:48:52",0.79190
5108189,mjaz,"2020-06-14 16:57:59",0.78057
5042661,AbhishekPalit,"2020-06-14 17:02:52",0.71590
5107177,"Apoorv Aggarwal","2020-06-14 17:20:26",0.79313
5108053,ANTARYAMI,"2020-06-14 18:49:04",0.53876
5103532,"Rajdeep Agrawal","2020-06-14 18:51:38",0.75084
5105007,"Robert Craig","2020-06-14 19:26:56",0.77995
4993279,"Rishabh Varshney","2020-06-14 20:02:22",0.78455
5108189,mjaz,"2020-06-14 20:25:04",0.80324
5109193,"Clifford Paul","2020-06-14 20:38:22",0.78148
5054297,"Bernat Gacias","2020-06-14 22:15:20",0.83266
5105594,JuHee,"2020-06-15 03:08:42",0.79221
4599216,ddonnn,"2020-06-15 03:23:26",0.83695
5109915,Han.Zhiyan,"2020-06-15 03:29:56",0.79160
5108541,"Shirish Sharma","2020-06-15 06:16:04",0.80539
5052385,"Kalp Panwala","2020-06-15 06:27:48",0.79098
5102751,[Deleted],"2020-06-15 06:28:39",0.79344
4576833,kumar,"2020-06-15 08:52:37",0.77658
5111317,[Deleted],"2020-06-15 08:58:34",0.78179
5110778,"Shubham Pawar 51","2020-06-15 09:35:54",0.50168
5110778,"Shubham Pawar 51","2020-06-15 09:50:38",0.55286
5110778,"Shubham Pawar 51","2020-06-15 10:01:13",0.55838
5110778,"Shubham Pawar 51","2020-06-15 10:06:47",0.56144
5067563,"Sourabh Dharpure","2020-06-15 10:59:48",0.79711
4954052,"Textual Healing","2020-06-15 11:19:30",0.81581
5071182,pedropavinski,"2020-06-15 11:46:18",0.79619
4576833,kumar,"2020-06-15 12:13:25",0.83174
5029031,"Jonas Zimmer","2020-06-15 12:25:54",0.81336
5111873,"James Sebastian","2020-06-15 13:11:36",0.83450
5004679,"Tucker Arrants","2020-06-15 13:46:42",0.80723
4732850,"Arvind Ranganath","2020-06-15 14:54:53",0.52926
5062012,MMMSA,"2020-06-15 15:12:57",0.78516
4956070,"Luciano Marqueto","2020-06-15 15:13:53",0.75053
5113168,徐正憲,"2020-06-15 15:33:08",0.79405
5103532,"Rajdeep Agrawal","2020-06-15 16:36:23",0.75298
5071182,pedropavinski,"2020-06-15 16:48:39",0.80110
4522546,maggie60632,"2020-06-15 16:55:17",0.72418
5113596,"Grant Glass","2020-06-15 17:27:17",0.78087
5084833,Sanchit,"2020-06-15 18:08:15",0.79252
5113195,"Justin Slaughter","2020-06-15 18:10:55",0.55960
5077745,"Magí Andorrà","2020-06-15 19:06:17",0.78118
5113181,"Sumeet Rajput","2020-06-15 20:11:49",0.43150
5113181,"Sumeet Rajput","2020-06-15 20:26:10",0.43303
5025903,"Marco Tulio Cherulli Borges","2020-06-15 20:32:26",0.80661
5084244,"Ravi Vattikuti","2020-06-15 21:43:47",0.78026
5113195,"Justin Slaughter","2020-06-15 22:36:04",0.73398
5054297,"Bernat Gacias","2020-06-15 22:58:50",0.83941
5105007,"Robert Craig","2020-06-15 23:28:39",0.82807
5004679,"Tucker Arrants","2020-06-16 00:31:53",0.80999
5115111,Mortrax,"2020-06-16 01:26:28",0.78731
4656845,"Rafal Kocielnik","2020-06-16 02:06:31",0.78087
5105502,HLonger,"2020-06-16 03:09:31",0.79405
5048476,right_right_team,"2020-06-16 03:21:05",0.84186
5048476,right_right_team,"2020-06-16 03:47:22",0.84431
5116192,PranjalRawat,"2020-06-16 05:14:04",0.71314
5116429,"Mike Patel","2020-06-16 06:16:29",0.79711
5109842,"Ruka 1718","2020-06-16 06:18:42",0.80018
5109915,Han.Zhiyan,"2020-06-16 06:24:07",0.82470
4963613,"Neha Prabhavalkar","2020-06-16 06:24:53",0.79711
5048476,right_right_team,"2020-06-16 06:55:00",0.84707
5109915,Han.Zhiyan,"2020-06-16 07:03:20",0.83358
5109915,Han.Zhiyan,"2020-06-16 07:10:47",0.84523
5109915,Han.Zhiyan,"2020-06-16 07:35:35",0.84554
5062012,MMMSA,"2020-06-16 08:47:11",0.83328
5006816,"Olivier COLLIER","2020-06-16 09:03:53",0.54428
5006816,"Olivier COLLIER","2020-06-16 09:10:35",0.57033
5113377,"aniket dhole","2020-06-16 09:18:48",0.82378
5076835,"Vignesh Thangaraju","2020-06-16 09:24:47",0.77597
5076835,"Vignesh Thangaraju","2020-06-16 09:48:28",0.79160
5019590,"Tobias Bueck","2020-06-16 10:10:43",0.73889
5117938,"Simon #","2020-06-16 10:43:02",0.57033
5117994,"Hoang Pham","2020-06-16 11:54:01",0.24731
5112582,"Yen-Ting,Chen","2020-06-16 11:59:10",0.57033
5117994,"Hoang Pham","2020-06-16 12:06:39",0.75114
5078235,"Badri Narayanan","2020-06-16 12:32:33",0.78148
5118496,"Josh Lowe","2020-06-16 12:35:21",0.76218
5118496,"Josh Lowe","2020-06-16 13:11:30",0.79466
5117938,"Simon #","2020-06-16 13:28:12",0.83205
5048476,right_right_team,"2020-06-16 13:43:11",0.85534
5117994,"Hoang Pham","2020-06-16 13:55:07",0.76677
5081772,Methodologist,"2020-06-16 14:12:14",0.83665
5118557,"Sasidhar Reddy","2020-06-16 14:44:04",0.79436
5117994,"Hoang Pham","2020-06-16 15:05:49",0.80232
4562568,SamanthaZambezi,"2020-06-16 15:23:52",0.77536
5084244,"Ravi Vattikuti","2020-06-16 15:28:06",0.78424
5084244,"Ravi Vattikuti","2020-06-16 15:32:56",0.78731
5084244,"Ravi Vattikuti","2020-06-16 15:38:28",0.79742
4974809,"Zeitlin Xu","2020-06-16 15:42:42",0.80508
5054949,"Ali Umair Chaudhry","2020-06-16 15:49:50",0.78179
4562568,SamanthaZambezi,"2020-06-16 15:50:24",0.79068
5119849,"Alexey Tarasov","2020-06-16 16:52:35",0.77811
5110778,"Shubham Pawar 51","2020-06-16 17:22:21",0.56788
5026587,"Taimour Nazar","2020-06-16 18:27:03",0.83849
5064675,"Pradyumn Srivastava","2020-06-16 18:45:13",0.79742
4842684,"The Datalorian","2020-06-16 19:32:49",0.69721
5117326,"Christoph Breitner","2020-06-16 19:41:38",0.77444
5119988,Ceja55,"2020-06-16 20:45:18",0.78057
5120850,phreakyjoe,"2020-06-16 21:06:07",0.74961
4954052,"Textual Healing","2020-06-16 21:41:20",0.81612
5050349,"Laurent Huang","2020-06-16 21:56:42",0.80049
5050349,"Laurent Huang","2020-06-16 22:00:10",0.81182
4965519,IMMS_JHK&GSK,"2020-06-16 22:05:32",0.78884
5040894,"Arthur Dimitri Brito Oliveira","2020-06-16 22:14:20",0.00000
4965519,IMMS_JHK&GSK,"2020-06-16 22:28:43",0.79068
4965519,IMMS_JHK&GSK,"2020-06-16 22:50:41",0.79803
5060463,"Jake Tauscher","2020-06-16 23:27:16",0.79344
5004679,"Tucker Arrants","2020-06-17 00:30:04",0.81029
5109371,"Vu Duong","2020-06-17 01:53:12",0.79313
5081772,Methodologist,"2020-06-17 02:03:09",0.83971
5105594,JuHee,"2020-06-17 02:10:13",0.79374
4656845,"Rafal Kocielnik","2020-06-17 03:20:13",0.79037
4656845,"Rafal Kocielnik","2020-06-17 04:45:02",0.80294
